REGISTRY_CODE,INSTALLATION_IDENTIFIER,PERMIT_IDENTIFIER,INSTALLATION_NAME,IDENTIFIER_IN_REG,INSTALLATION_NAME_CLEAN,OPERATOR_NAME_CLEAN,OWNER_ASSIGNED,MAIN_ACTIVITY_TYPE_CODE,MAIN_ACTIVITY_TYPE_NAME,REAL_ACTIVITY,PERIOD_YEAR,VERIFIED_EMISSIONS,FREE_ALLOCATION (a+b+c),a_ALLOCATION,b_ALLOCATION_RESERVE,c_ALLOCATION_TRANSITIONAL
CZ,335,CZ-0307-05,Fosfa - kotelna Fosfa,Fosfa - kotelna Fosfa,Kotelna Fosfa,Fosfa,FB HOLDING,20,Combustion of fuels,Chemikálie a hnojiva,2012,9511,9741.0,9741,,
CZ,233,CZ-0032-05,GLAZURA - Výroba keramických frit,GLAZURA - Výroba keramických frit,Výroba keramických frit,GLAZURA,Torrecid,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,10450,15046.0,15046,,
CZ,373,CZ-0415-06,GZ DIGITAL MEDIA a.s. - plynova kotelna,GZ MEDIA-plynova kotelna,Plynová kotelna,GZ DIGITAL MEDIA,GZ Holding,20,Combustion of fuels,Ostatní odvětví,2012,3619,2873.0,2873,,
CZ,425,CZ-0469-11,Gas Storage CZ - PZP Třanovice,Gas Storage CZ – PZP Třanovice,PZP Třanovice,Gas Storage CZ,ČEPS,20,Combustion of fuels,Ostatní odvětví,2012,9108,13295.0,13295,,
CZ,414,CZ-0437-08,Glazura,Glazura s.r.o.,Glazura,Glazura,Torrecid,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,1155,2342.0,2342,,
CZ,275,CZ-0175-05,"HASIT Šumavské vápenice a omítkárny, s.r.o.",HASIT Šumavské vápenice a omítkárny,HASIT Šumavské vápenice a omítkárny,HASIT Šumavské vápenice a omítkárny,FIXIT,30,"Production of lime, or calcination of dolomite/magnesite",Cement a vápno,2012,27848,53143.0,53143,,
CZ,253,CZ-0352-05,HELUZ cihl. prům. - Cihelna Kryry,HELUZ cihl. prům. - Cihelna Kryry,Cihelna Kryry,HELUZ cihlářský průmysl,HELUZ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,0,10409.0,10409,,
CZ,334,CZ-0306-05,HELUZ cihlářský průmysl - Cihelna Hevlín,HELUZ cihl. prům.-Cihelna Hevlín,Cihelna Hevlín,HELUZ cihlářský průmysl,HELUZ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,16320,26800.0,26800,,
CZ,416,CZ-0440-09,HELUZ cihlářský průmysl v.o.s.,HELUZ cihlářský průmysl a.s.,HELUZ cihlářský průmysl,HELUZ cihlářský průmysl,HELUZ,20,Combustion of fuels,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,33500,49800.0,49800,,
CZ,329,CZ-0280-05,HELUZ cihlářský průmysl v.o.s.-Cihelna Libochovice,HELUZ cihl. prům.-Cihelna Libochovice,Cihelna Libochovice,HELUZ cihlářský průmysl,HELUZ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,21649,52230.0,52230,,
CZ,336,CZ-0310-05,HELUZ cihlářský průmysl-Cihelna Dolní Bukovsko,HELUZ cihlářský průmysl-Cihelna Dolní Bukovsko,Cihelna Dolní Bukovsko,HELUZ cihlářský průmysl,HELUZ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,8849,9746.0,9746,,
CZ,41,CZ-0088-05,HOLOUBEK ENERGO - Teplárna divize Tevex,HOLOUBEK ENERGO - Teplárna divize Tevex,Teplárna divize Tevex,HOLOUBEK,KAREL HOLOUBEK – Trade Group,20,Combustion of fuels,Výroba elektřiny a tepla,2012,25296,38361.0,38361,,
CZ,366,CZ-0398-05,"Hanácká p.s., Cukrovar Prosenice","Hanácká p.s., Cukrovar Prosenice",Cukrovar Prosenice,Hanácká p.s.,Hanácká potravinářská společnost ,20,Combustion of fuels,Potravinářský průmysl,2012,11048,13603.0,13603,,
CZ,324,CZ-0260-15,Heidelberg Materials CZ - závod Mokrá,Heidelberg Materials - záv. Mokrá,Závod Mokrá,Heidelberg Materials CZ,Heidelberg Materials,29,Production of cement clinker,Cement a vápno,2012,551237,657200.0,657200,,
CZ,325,CZ-0261-15,Heidelberg Materials CZ - závod Radotín,Heidelberg Materials - záv.Radotín,Závod Radotín,Heidelberg Materials CZ,Heidelberg Materials,29,Production of cement clinker,Cement a vápno,2012,455108,516415.0,516415,,
CZ,51,CZ-0099-05,Heineken - Královský pivovar Krušovice,Heineken - Královský pivovar Krušovice,Královský pivovar Krušovice,Heineken,Heineken,20,Combustion of fuels,Potravinářský průmysl,2012,4470,5776.0,5776,,
CZ,277,CZ-0193-05,"Holcim (Česko), a.s. - Cementárna Čížkovice","Holcim (Česko), a.s.",Cementárna Čížkovice,Holcim (Česko),Holcim,29,Production of cement clinker,Cement a vápno,2012,422207,474355.0,474355,,
CZ,32,CZ-0071-05,"Huhtamaki Česká republika, a.s.","Huhtamaki Česká republika,",Huhtamaki Česká republika,Huhtamaki Česká republika,Huhtamaki,36,Production of paper or cardboard,Papír,2012,8396,9089.0,9089,,
CZ,147,CZ-0232-05,IROMEZ - Kotelna Z1,IROMEZ - Kotelna Z1,Kotelna Z1,IROMEZ,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2012,2834,6229.0,6229,,
CZ,208,CZ-0387-05,IROMEZ - Kotelna Z2,IROMEZ - Kotelna Z2,Kotelna Z2,IROMEZ,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2012,107,884.0,884,,
CZ,13,CZ-0036-05,Iveco - Výtopna E-1,Iveco - Výtopna E-1,Výtopna E-1,Iveco,Iveco,20,Combustion of fuels,Ostatní odvětví,2012,12063,13465.0,13465,,
CZ,72,CZ-0130-05,"JIHLAVSKÉ KOTELNY,s.r.o.","JIHLAVSKÉ KOTELNY,s.r.o.",JIHLAVSKÉ KOTELNY,JIHLAVSKÉ KOTELNY,Město Jihlava,20,Combustion of fuels,Výroba elektřiny a tepla,2012,4872,9269.0,9269,,
CZ,259,CZ-0185-05,"JIP - Papírny Větřní, a.s.","JIP - Papírny Větřní, a.s.","Papírny Větřní, a.s.",JIP,JIP - Papírny Větřní,1,Combustion of fuels,Papír,2012,15287,46471.0,46471,,
CZ,139,CZ-0223-05,Jablonecká energetická - Výtopna Brandl,Jablonecká energetická - Výtopna Brandl,Výtopna Brandl,Jablonecká energetická,Město Jablonec nad Nisou,20,Combustion of fuels,Výroba elektřiny a tepla,2012,23052,41244.0,41244,,
CZ,140,CZ-0224-05,Jablonecká energetická - Výtopna Rýnovice,Jablonecká energetická - Výtopna Rýnovice,Výtopna Rýnovice,Jablonecká energetická,Město Jablonec nad Nisou,20,Combustion of fuels,Výroba elektřiny a tepla,2012,14647,30900.0,30900,,
CZ,419,CZ-0441-09,Jaderná elektrárna Dukovany,Jaderná elektrárna Dukovany,Jaderná elektrárna Dukovany,Jaderná elektrárna Dukovany,ČEZ,20,Combustion of fuels,Výroba elektřiny a tepla,2012,254,420.0,420,,
CZ,310,CZ-0083-05,Jan Fiala - Cihelna Šterboholy,Jan Fiala - Cihelna Šterboholy,Cihelna Šterboholy,Jan Fiala,Cihelna Štěrboholy,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,1547,2710.0,2710,,
CZ,23,CZ-0052-05,KAREL HOLOUBEK - Trade Group - Teplárna Bohatice,KAREL HOLOUBEK - Trade Group - Teplárna Bohatice,Teplárna Bohatice,HOLOUBEK,KAREL HOLOUBEK – Trade Group,20,Combustion of fuels,Výroba elektřiny a tepla,2012,3146,6188.0,6188,,
CZ,246,CZ-0094-05,KAVALIERGLASS,KAVALIERGLASS,KAVALIERGLASS,KAVALIERGLASS,KAVALIERGLASS,7,Manufacture of glass,Sklo,2012,12418,19530.0,19530,,
CZ,115,CZ-0195-05,KAVALIERGLASS - Kotelna Papírny Bělá,KAVALIERGLASS - Kotelna Papírny Bělá,Kotelna Papírny Bělá,KAVALIERGLASS,KAVALIERGLASS,31,Manufacture of glass,Sklo,2012,0,43405.0,43405,,
CZ,303,CZ-0133-05,KG Energo s.r.o.,KG Energo,KG Energo,KG Energo,KG Energo ,20,Combustion of fuels,Výroba elektřiny a tepla,2012,30311,37892.0,37892,,
CZ,78,CZ-0142-05,KLATOVSKÁ TEPLÁRNA - Kotelna,KLATOVSKÁ TEPLÁRNA - Kotelna,Kotelna,KLATOVSKÁ TEPLÁRNA,Město Klatovy,20,Combustion of fuels,Výroba elektřiny a tepla,2012,17983,27828.0,27828,,
CZ,405,CZ-0423-06,KNAUF INSULATION,KNAUF INSULATION,KNAUF INSULATION,KNAUF INSULATION,Knauf,33,Manufacture of mineral wool,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,22286,35000.0,35000,,
CZ,200,CZ-0350-05,"KOMTERM Morava - Kotelna Areál Tatry, Kopřivnice",KOMTERM Morava - Tatra Kopřivnice,"Kotelna Areál Tatry, Kopřivnice",KOMTERM Morava,KOMTERM,20,Combustion of fuels,Ostatní odvětví,2012,81337,122172.0,122172,,
CZ,146,CZ-0230-05,KOMTERM Čechy- Kotelna Jitex Písek,KOMTERM Čechy - Jitex Písek,Kotelna Jitex Písek,KOMTERM Čechy,KOMTERM,20,Combustion of fuels,Ostatní odvětví,2012,1857,23614.0,23614,,
CZ,185,CZ-0304-05,"KOVOBRASIV Mníšek, spol s r.o.","KOVOBRASIV Mníšek, spol s",KOVOBRASIV Mníšek,KOVOBRASIV Mníšek,Winoa,24,Production of pig iron or steel,Železo a ocel,2012,2497,4029.0,4029,,
CZ,103,CZ-0174-05,KRONOSPAN CR,"KRONOSPAN CR, spol. s r.o.",KRONOSPAN CR,KRONOSPAN CR,Kronospan,20,Combustion of fuels,Ostatní odvětví,2012,2824,25887.0,25887,,
CZ,43,CZ-0090-05,KRPA PAPER - Závodní elektrárna,KRPA PAPER - Závodní elektrárna,Závodní elektrárna,KRPA PAPER,KRPA,1,Combustion of fuels,Papír,2012,36847,67389.0,67389,,
CZ,21,CZ-0047-05,Kappa Morava Paper a Kappa Žimrovice,Kappa Morava Paper a Kappa Žimrovice,Kappa Morava Paper a Kappa Žimrovice,Smurfit Westrock Czech,Smurfit Westrock,1,Combustion of fuels,Papír,2012,17811,19335.0,19335,,
CZ,350,CZ-0252-06,Kongresové centrum Praha a.s.,Kongresové centrum Praha a,Kongresové centrum Praha,Kongresové centrum Praha,Hlavní město Praha,20,Combustion of fuels,Výroba elektřiny a tepla,2012,4218,5284.0,5284,,
CZ,93,CZ-0161-05,Kotelna ASAVET Přeštice,ASAVET Přeštice - Kotelna,Kotelna,ASAVET Přeštice,ASAVET ,20,Combustion of fuels,Ostatní odvětví,2012,8711,13970.0,13970,,
CZ,223,CZ-0022-05,Kotelna Pivovaru Radegast,Kotelna Pivovaru Radegast,Kotelna Pivovaru Radegast,Plzeňský Prazdroj,Asahi,20,Combustion of fuels,Potravinářský průmysl,2012,11266,17008.0,17008,,
CZ,351,CZ-0254-06,Kotelna a kogenerační jednotky v ÚVN Praha,ÚVN - Vojenská fakultní nemocnice Praha,Kotelna a kogenerační jednotky,ÚVN Praha,Ministerstvo obrany,20,Combustion of fuels,Výroba elektřiny a tepla,2012,9853,11332.0,11332,,
CZ,173,CZ-0269-05,Kotelna závodu HAMÉ,Kotelna závodu HAMÉ,Kotelna závodu,HAMÉ,Orkla,20,Combustion of fuels,Potravinářský průmysl,2012,5659,7202.0,7202,,
CZ,313,CZ-0002-05,LASSELSBERGER - závod Borovany,LASSELSBERGER - závod Borovany,Závod Borovany,LASSELSBERGER,Lasselsberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,11995,13093.0,13093,,
CZ,314,CZ-0004-05,LASSELSBERGER - závod Chlumčany,LASSELSBERGER - závod Chlumčany,Závod Chlumčany,LASSELSBERGER,Lasselsberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,66390,64594.0,64594,,
CZ,339,CZ-0364-05,LASSELSBERGER - závod Podbořany,LASSELSBERGER - závod Podbořany,Závod Podbořany,LASSELSBERGER,Lasselsberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,17117,22665.0,22665,,
CZ,317,CZ-0082-05,LASSELSBERGER - závod RAKO 3,LASSELSBERGER - závod RAKO 3,Závod RAKO 3,LASSELSBERGER,Lasselsberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,43069,47690.0,47690,,
CZ,261,CZ-0233-05,"LAUFEN CZ s.r.o.,  provozovna Bechyně",LAUFEN CZ s.r.o.,Provozovna Bechyně,LAUFEN CZ,Roca,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,8965,22860.0,22860,,
CZ,278,CZ-0218-05,"LB Cemix, s.r.o.","LB Cemix, s.r.o.","LB Cemix, s.r.o.",LB Cemix,Lasselsberger,30,"Production of lime, or calcination of dolomite/magnesite",Cement a vápno,2012,112727,124427.0,124427,,
CZ,280,CZ-0340-05,Lenzing Biocel Paskov a.s.,Lenzing Biocel Paskov a.s.,Lenzing Biocel Paskov,Lenzing Biocel Paskov,Lenzing,35,Production of pulp,Papír,2012,91843,86190.0,86190,,
CZ,390,CZ-0404-06,"Letiště Praha, a. s. – Výtopna SEVER",Letiště Praha – Výtopna SEVER,Výtopna SEVER,Letiště Praha,Ministerstvo financí,20,Combustion of fuels,Výroba elektřiny a tepla,2012,14783,19494.0,19494,,
CZ,386,CZ-0413-05,Liapor s.r.o.,Liapor s.r.o.,Liapor s.r.o.,Liapor,Liapor ,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,16668,28128.0,28128,,
CZ,423,CZ-0446-11,Liberty Engineering Products Ostrava,Liberty Engineering Products Ostrava a.s.,Liberty Engineering Products Ostrava,Liberty Engineering Products Ostrava,Liberty Steel ,20,Combustion of fuels,Ostatní odvětví,2012,12598,18507.0,18507,,
CZ,410,CZ-0435-07,Liberty Ostrava,Liberty Ostrava a.s.,Liberty Ostrava,Liberty Ostrava,Liberty Steel ,25,Production or processing of ferrous metals,Železo a ocel,2012,73410,109316.0,109316,,
CZ,73,CZ-0134-05,Liberty Ostrava a.s.,Liberty Ostrava a.s.,Liberty Ostrava a.s.,Liberty Ostrava,Liberty Steel ,20,Combustion of fuels,Železo a ocel,2012,2738057,4546038.0,4546038,,
CZ,107,CZ-0182-05,Lovochemie - Plynová kotelna,Lovochemie - Plynová kotelna,Plynová kotelna,Lovochemie,AGROFERT,20,Combustion of fuels,Chemikálie a hnojiva,2012,6360,1977.0,1977,,
CZ,106,CZ-0181-05,Lovochemie - Uhelná kotelna,Lovochemie - Uhelná kotelna,Uhelná kotelna,Lovochemie,AGROFERT,20,Combustion of fuels,Chemikálie a hnojiva,2012,202032,170684.0,170684,,
CZ,427,CZ-0471-11,MND Energy Storage - PZP Uhřice,MND Energy Storage a.s.,PZP Uhřice,MND Energy Storage,MND,20,Combustion of fuels,Ostatní odvětví,2012,4835,4835.0,4835,,
CZ,96,CZ-0164-05,MS UTILITIES & SERVICES,MS UTILITIES & SERVICES,MS UTILITIES & SERVICES,MS UTILITIES & SERVICES,MS UTILITIES & SERVICES ,20,Combustion of fuels,Výroba elektřiny a tepla,2012,47931,125836.0,125836,,
CZ,348,CZ-0411-05,Masokombinát Polička,Masokombinát Polička,Masokombinát Polička,Masokombinát Polička,MASO UZENINY PÍSEK,20,Combustion of fuels,Potravinářský průmysl,2012,4233,4735.0,4735,,
CZ,273,CZ-0147-05,Mondi Štětí - Energetika,"Mondi Štětí, a.s.",Mondi Štětí - Energetika,Mondi Štětí - Energetika,Mondi,20,Combustion of fuels,Papír,2012,355879,509972.0,509972,,
CZ,290,CZ-0059-05,NET4GAS - kompresní stanice Břeclav,NET4GAS-k.s. Břeclav,Kompresní stanice Břeclav,NET4GAS,ČEPS,20,Combustion of fuels,Ostatní odvětví,2012,8941,80647.0,80647,,
CZ,291,CZ-0060-05,NET4GAS - kompresní stanice Hostim,NET4GAS-k.s. Hostim,Kompresní stanice Hostim,NET4GAS,ČEPS,1,Combustion of fuels,Ostatní odvětví,2012,24619,46196.0,46196,,
CZ,287,CZ-0057-05,NET4GAS - kompresní stanice Kouřim,NET4GAS-k.s. Kouřim,Kompresní stanice Kouřim,NET4GAS,ČEPS,20,Combustion of fuels,Ostatní odvětví,2012,24154,10496.0,10496,,
CZ,286,CZ-0056-05,NET4GAS - kompresní stanice Kralice nad Oslavou,NET4GAS-k.s.Kralice nad Oslavou,Kompresní stanice Kralice nad Oslavou,NET4GAS,ČEPS,20,Combustion of fuels,Ostatní odvětví,2012,2691,9374.0,9374,,
CZ,293,CZ-0061-05,NET4GAS - kompresní stanice Veselí nad Lužnicí,NET4GAS-k.s.Veselí nad Lužnicí,Kompresní stanice Veselí nad Lužnicí,NET4GAS,ČEPS,20,Combustion of fuels,Ostatní odvětví,2012,7300,17636.0,17636,,
CZ,194,CZ-0333-05,Nemocnice Kroměříž - Výtopna,Nemocnice Kroměříž - Výtopna,Výtopna,Nemocnice Kroměříž,Zlínský kraj,20,Combustion of fuels,Výroba elektřiny a tepla,2012,5354,6086.0,6086,,
CZ,237,CZ-0358-05,O-I Czech Republic - Nové Sedlo,"O-I Czech Republic, a.s.",Nové Sedlo,O-I Czech Republic,O-I Glass,31,Manufacture of glass,Sklo,2012,57122,62506.0,62506,,
CZ,238,CZ-0357-05,O-I Czech Republic - Rudolfova huť,"O-I Czech Republic, a.s.",Rudolfova huť,O-I Czech Republic,O-I Glass,31,Manufacture of glass,Sklo,2012,38010,43034.0,43034,,
CZ,241,CZ-0274-05,OKIN FACILITY a.s. - Kotelna SKV,OKIN FACILITY a.s. - kotelna SKV,Kotelna SKV,OKIN FACILITY,OKIN,20,Combustion of fuels,Výroba elektřiny a tepla,2012,2434,7555.0,7555,,
CZ,62,CZ-0117-05,OKK - Koksovna Svoboda,OKK - Koksovna Svoboda,Koksovna Svoboda,OKK Koksovny,MTX,20,Combustion of fuels,Ostatní odvětví,2012,113601,154907.0,154907,,
CZ,368,CZ-0392-06,"OMGD, s.r.o., provozovna Kaznějov","OMGD, s.r.o., provozovna Kaznějov",Provozovna Kaznějov,OMGD,OMGD,20,Combustion of fuels,Chemikálie a hnojiva,2012,43,15010.0,15010,,
CZ,116,CZ-0196-05,OP papírna - Nové energocentrum,OP papírna - Nové energocentrum,Nové energocentrum,OP papírna,delfort,36,Production of paper or cardboard,Papír,2012,30061,40561.0,40561,,
CZ,9,CZ-0028-05,OPATHERM - Výtopna Hillova,OPATHERM - Výtopna Hillova,Výtopna Hillova,OPATHERM,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2012,4591,7740.0,7740,,
CZ,10,CZ-0029-05,OPATHERM - Výtopna Olomoucká,OPATHERM - Výtopna Olomoucká,Výtopna Olomoucká,OPATHERM,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2012,7303,9467.0,9467,,
CZ,92,CZ-0160-05,ORLEN UNIPETROL - AGROCHEMIE,ORLEN UNIPETROL -  Energoblok EJ,AGROCHEMIE,ORLEN UNIPETROL,ORLEN UNIPETROL,20,Combustion of fuels,Chemikálie a hnojiva,2012,293568,301096.0,301096,,
CZ,340,CZ-0372-05,"ORLEN UNIPETROL RPA, s.r.o. - RAFINÉRIE, Kralupy",ORLEN Unipetrol RPA s.r.o.,"RAFINÉRIE, Kralupy",ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2012,463962,431770.0,431770,,
CZ,260,CZ-0231-05,"ORLEN UNIPETROL RPA, s.r.o. - RAFINÉRIE, Litvínov","ORLEN UNIPETROL RPA, Rafinérie Litvínov","RAFINÉRIE, Litvínov",ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2012,392690,457822.0,457822,,
CZ,231,CZ-0031-05,P-D Refractories - Lokalita Svitavy,"RHI Magnesita Czech Republic a.s., se sídlem Svitavy",P-D Refractories – Lokalita Svitavy,RHI Magnesita Czech Republic,RHI Magnesita,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,7783,12952.0,12952,,
CZ,232,CZ-0030-05,P-D Refractories - Lokalita Velké Opatovice,"RHI Magnesita Czech Republic a.s., se sídlem Velké Opatovice",P-D Refractories – Lokalita Velké Opatovice,RHI Magnesita Czech Republic,RHI Magnesita,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,14181,27121.0,27121,,
CZ,3,CZ-0007-05,PARAMO-HS Kolín,PARAMO-HS Kolín,HS Kolín,ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2012,22393,27293.0,27293,,
CZ,2,CZ-0006-05,PARAMO-HS Pardubice,PARAMO-HS Pardubice,HS Pardubice,PARAMO,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2012,72300,171607.0,171607,,
CZ,39,CZ-0086-05,PBS Industry - Plynová výtopna,PBS Industry - Plynová výtopna,Plynová výtopna,PBS Industry,PBS,1,Combustion of fuels,Ostatní odvětví,2012,720,2845.0,2845,,
CZ,80,CZ-0145-05,PILSEN STEEL - Elektrické obloukové pece,Max Aicher Pilsen - Elektrické obloukové pece,Elektrické obloukové pece,PILSEN STEEL,Max Aicher,24,Production of pig iron or steel,Železo a ocel,2012,2810,19858.0,19858,,
CZ,306,CZ-0159-05,"PLEAS a.s., Havlíčkův Brod","PLEAS, Havlíčkův Brod","PLEAS, Havlíčkův Brod","PLEAS, Havlíčkův Brod",Delta Galil,20,Combustion of fuels,Ostatní odvětví,2012,4310,5990.0,5990,,
CZ,311,CZ-0108-05,POLDI s.r.o.,POLDI s.r.o.,POLDI,POLDI,Poldi,24,Production of pig iron or steel,Železo a ocel,2012,3919,7166.0,7166,,
CZ,33,CZ-0075-05,POWGEN - TUBOX,POWGEN - TUBOX,POWGEN – TUBOX,POWGEN TUBOX,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2012,2950,7463.0,7463,,
CZ,319,CZ-0109-05,"PRECIOSA ORNELA-Polubný,Příchovice a Desná","PRECIOSA ORNELA-závod Polubný,Příchovice a Desná","Polubný,Příchovice a Desná",PRECIOSA ORNELA,Preciosa,31,Manufacture of glass,Sklo,2012,16303,22211.0,22211,,
CZ,301,CZ-0345-05,Papos Trade s.r.o.,Papos Trade s.r.o.,Papos Trade,Papos Trade,PAPOS Trade,35,Production of pulp,Papír,2012,9694,13699.0,13699,,
CZ,159,CZ-0245-05,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov ,36,Production of paper or cardboard,Papír,2012,3718,4530.0,4530,,
CZ,300,CZ-0001-05,Paralax a.s. - Cihelna Nebužely,Paralax a.s. - Cihelna Nebužely,Cihelna Nebužely,Paralax,PARALAX,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,496,7531.0,7531,,
CZ,305,CZ-0399-05,"Plynová kotelna SPH-SLUŽBY, s.r.o.",Plynová kotelna SPH-SLUŽBY,Plynová kotelna,SPH-SLUŽBY,SPH-SLUŽBY,20,Combustion of fuels,Výroba elektřiny a tepla,2012,6626,6410.0,6410,,
CZ,65,CZ-0121-05,Plzeňská teplárenská - centrální zdroj tepla Plzeň,Plzeňská teplárenská - centrální zdroj tepla Plzeň,Centrální zdroj tepla Plzeň,Plzeňská teplárenská,EPH,20,Combustion of fuels,Výroba elektřiny a tepla,2012,716147,827098.0,827098,,
CZ,76,CZ-0138-05,"Plzeňská teplárenská, a.s. - Teplárna ELU III","Plzeňská teplárenská, a.s. - Teplárna ELU III",Teplárna ELU III,Plzeňská teplárenská,EPH,20,Combustion of fuels,Výroba elektřiny a tepla,2012,405134,870951.0,870951,,
CZ,19,CZ-0045-05,Plzeňský Prazdroj - varny závodu Plzeň,Plzeňský Prazdroj - varny závodu Plzeň,Varny závodu Plzeň,Plzeňský Prazdroj,Asahi,20,Combustion of fuels,Potravinářský průmysl,2012,2175,2227.0,2227,,
CZ,85,CZ-0152-05,Pražská teplárenská - Teplárna Holešovice,Pražská teplárenská - Teplárna Holešovice,Teplárna Holešovice,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2012,49457,58887.0,58887,,
CZ,46,CZ-0093-05,Pražská teplárenská - Teplárna Malešice,Pražská teplárenská - Teplárna Malešice,Teplárna Malešice,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2012,70518,370543.0,370543,,
CZ,84,CZ-0151-05,Pražská teplárenská - Teplárna Michle,Pražská teplárenská - Teplárna Michle,Teplárna Michle,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2012,10638,40059.0,40059,,
CZ,87,CZ-0154-05,Pražská teplárenská - Výtopna Krč,Pražská teplárenská - Výtopna Krč,Výtopna Krč,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2012,7043,6173.0,6173,,
CZ,89,CZ-0156-05,Pražská teplárenská - Výtopna Ruzyně,Pražská teplárenská - Výtopna Ruzyně,Výtopna Ruzyně,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2012,0,0.0,0,,
CZ,1,CZ-0005-05,Procter&Gamble - Rakona - Kotelna,Procter&Gamble - Kotelna,Rakona – Kotelna,PROCTER&GAMBLE-RAKONA,Procter & Gamble,20,Combustion of fuels,Chemikálie a hnojiva,2012,7034,8294.0,8294,,
CZ,27,CZ-0065-05,Psychiatr. léčebna v Dobřanech - plynová kotelna,Psychiatr. nemocnice v Dobřanech,Plynová kotelna,Psychiatr. léčebna v Dobřanech,Ministerstvo zdravotnictví ČR,20,Combustion of fuels,Výroba elektřiny a tepla,2012,3630,4143.0,4143,,
CZ,299,CZ-0219-05,"REFRASIL, s.r.o.","REFRASIL, s.r.o.",REFRASIL,REFRASIL,Moravia Steel,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2012,4217,2965.0,2965,,
CZ,285,CZ-0055-05,RWE Gas Storage CZ - PZP Háje,Gas Storage CZ – PZP Háje,PZP Háje,Gas Storage CZ,ČEPS,20,Combustion of fuels,Ostatní odvětví,2012,2390,2772.0,2772,,
